lat,lng,count
-31.845,121.546,378.7
-31.847,121.571,382.1
-31.861,121.57,344.9
-31.863,121.595,378.1
-31.876,121.593,357.6
-31.878,121.618,355.7
-31.88,121.644,336.3
-31.892,121.617,335.9
-31.983,121.474,351.1
-31.985,121.499,372.3
-31.987,121.524,335.7
-32.012,121.649,326
-31.978,121.469,346.9
-31.98,121.494,363.6
-31.982,121.519,345.2
-32.008,121.67,324.7
-32.26,123.445,330.1
-32.256,123.438,323.8
-32.271,123.437,354.2
-32.274,123.471,361.3
-32.289,123.47,354.7
-32.291,123.504,382.3
-32.294,123.539,325.5
-32.307,123.503,355.7
-32.309,123.538,363.9
-32.315,123.4,357.3
-32.317,123.433,357.2
-32.335,123.466,346.6
-32.338,123.501,335.7
-32.303,123.498,355.2
-32.305,123.532,365.9
-32.312,123.394,347.7
-32.314,123.428,363.2
-32.332,123.461,337.4
-32.334,123.495,337
-32.497,123.44,336.5
-32.378,121.559,328.1
-32.494,123.435,337.1
-32.386,121.553,324
-31.797,115.851,326.1
-32.394,121.325,350.1
-32.396,121.349,337.6
-32.475,121.967,339.5
-32.489,121.966,363.8
-32.494,121.958,360.3
-32.496,121.985,340
-32.524,121.982,339.5
-32.548,122.289,361
-32.55,122.318,330.8
-32.538,121.981,384.2
-32.54,122.008,372.8
-32.542,122.035,342.6
-32.562,122.288,376.5
-32.564,122.317,364.8
-31.989,115.924,327.2
-32.811,124.126,330.9
-32.803,124.119,324.9
-32.059,115.906,325
-32.06,115.917,329
-32.062,115.929,328.5
-32.819,124.118,323.3
-32.068,115.904,327.8
-32.07,115.916,328.8
-32.653,121.034,337.4
-32.664,121.009,356.7
-32.666,121.032,357.2
-32.684,121.079,336.7
-32.662,121.004,345.6
-32.664,121.027,358.3
-32.681,121.074,336
-33.186,122.214,380.7
-33.188,122.243,343.2
-33.2,122.213,360.9
-33.202,122.242,359.5
-33.36,115.677,323.7
-32.644,150.797,333.2
-32.633,150.796,341.7
-32.634,150.781,336.4
-32.696,150.211,336.4
-32.622,150.794,331.9
-32.624,150.779,346.2
-32.685,150.209,343.5
-32.613,150.777,353.3
-32.615,150.762,358.9
-32.616,150.746,326.6
-32.618,150.731,326.1
-32.62,150.715,327.6
-32.622,150.699,325.7
-32.623,150.684,334.4
-32.676,150.189,344.8
-32.677,150.172,380.9
-32.679,150.155,358.3
-32.684,150.104,346.9
-32.612,150.683,330.9
-32.614,150.668,329.3
-32.668,150.153,337.2
-32.67,150.137,351.6
-32.671,150.12,348.3
-32.605,150.651,339.7
-32.585,150.632,336.4
-32.574,150.63,336.4
-32.579,150.583,336
-32.616,150.215,371.3
-32.565,150.613,335.5
-32.566,150.598,343.9
-32.568,150.581,330.9
-32.588,150.39,386.1
-32.604,150.229,412.3
-32.605,150.212,399.7
-32.57,150.639,327.6
-32.571,150.623,334.5
-32.575,150.592,332.9
-32.614,150.224,396.4
-32.562,150.606,337.6
-32.564,150.59,342.4
-32.569,150.542,329.9
-32.578,150.463,343.5
-32.579,150.446,346.2
-32.581,150.431,353.7
-32.584,150.4,392.3
-32.586,150.382,369.4
-32.602,150.239,354.1
-32.603,150.222,420.8
-32.605,150.206,349.6
-32.558,150.541,328.7
-32.56,150.525,332.8
-32.592,150.22,343.3
-32.594,150.204,329.4
-32.551,150.508,330.2
-32.552,150.492,342.5
-32.581,150.219,335.2
-32.583,150.202,329.1
-32.563,150.28,338.5
-32.57,150.217,339.7
-32.572,150.2,331.7
-32.554,150.263,339.9
-32.556,150.248,330.6
-32.557,150.232,336.2
-32.559,150.215,334.9
-32.543,150.261,331
-32.544,150.246,357.5
-32.546,150.23,343.6
-32.114,151.354,328
-32.116,151.34,328.1
-32.051,151.448,366.1
-32.053,151.434,384.3
-32.056,151.405,337
-32.041,151.446,359.1
-32.042,151.433,404
-32.044,151.419,335.2
-32.032,151.431,327.7
-32.034,151.417,359.9
-32.035,151.403,341.2
-32.037,151.387,335.3
-32.027,151.41,326.5
-31.808,151.8,331.5
-31.799,151.785,341.8
-31.8,151.793,330.2
-31.791,151.778,345.5
-31.781,151.777,355.6
-31.783,151.764,369.2
-31.766,151.814,342.8
-31.768,151.802,334.3
-31.773,151.763,333.2
-31.608,152.121,324.9
-31.609,152.109,328.8
-31.611,152.096,330.4
-31.612,152.084,330.1
-31.614,152.07,330.4
-31.598,152.12,342.1
-31.6,152.107,345.6
-31.59,152.105,328.9
-31.616,151.18,340.1
-31.592,151.204,351.4
-31.584,151.209,353.4
-31.574,151.207,359.4
-31.458,152.098,326.9
-31.533,151.284,363
-31.43,152.081,325.2
-31.522,151.296,365.3
-31.523,151.283,372.3
-31.422,152.067,339.7
-31.423,152.054,324.9
-31.433,151.797,326.5
-31.435,151.784,324.9
-31.433,151.805,325.8
-31.418,151.763,328.3
-31.408,151.761,337.2
-31.409,151.748,334.9
-31.399,151.747,336.1
-31.401,151.734,343.9
-31.353,152.051,325.8
-31.354,152.039,328.8
-31.368,151.925,328
-31.392,151.72,363.8
-31.353,151.272,349.9
-31.354,151.258,339.8
-30.756,152.022,339.1
-30.683,152.534,324.3
-30.651,152.553,325.4
-30.547,150.967,333.5
-30.537,150.965,353.1
-30.535,150.881,334.5
-30.529,150.874,338.5
-30.531,150.86,341.2
-29.467,152.588,335.4
-29.469,152.576,342.5
-29.47,152.565,327.3
-29.458,152.586,349.1
-29.449,152.584,342.6
-29.45,152.574,340.8
-29.451,152.562,331
-29.442,152.561,339.5
-29.443,152.55,327.3
-29.385,152.208,333.8
-29.378,152.085,327.6
-29.379,152.073,334.4
-28.572,152.285,336.1
-28.573,152.274,340.3
-26.538,150.665,355.1
-26.525,150.688,348.9
-26.515,150.686,335.5
-26.517,150.674,359.3
-26.518,150.662,353.5
-26.508,150.66,350
-26.498,150.659,350.9
-26.303,150.427,336.3
-26.303,150.435,336.7
-26.305,150.422,334.7
-26.296,150.408,361
-26.013,150.474,386.3
-26.003,150.473,337
-25.986,150.533,349.8
-25.416,149.191,343
-25.418,149.177,362.1
-25.419,149.163,349.1
-25.4,149.232,334.6
-25.402,149.218,342.1
-25.407,149.176,333.2
-25.408,149.161,349.8
-25.39,149.231,330.8
-25.396,149.174,330
-24.927,149.475,337.7
-24.929,149.462,344.6
-24.917,149.474,341.8
-24.867,149.474,331.5
-25.078,147.543,330.2
-24.665,146.8,339.6
-24.651,146.819,332.4
-24.638,146.818,332.1
-24.61,146.71,332.8
-24.595,146.722,331.1
-21.649,149.137,334.4
-20.709,148.69,341.9
-20.099,147.015,329.6
-20.087,147.014,328.9
-19.84,144.585,343.2
-19.842,144.56,343.7
-19.835,144.58,341.2
-19.837,144.555,332.2
-19.831,144.48,332.2
-19.551,144.552,336.7
-19.24,146.127,336.7
-19.237,146.12,334.9
-19.21,146.135,336.1
-19.2,146.117,337
-18.45,145.284,346.7
-18.452,145.264,345.1
-18.435,145.303,344.3
-18.437,145.283,370.2
-18.439,145.262,395.5
-18.441,145.242,354.1
-18.419,145.322,336.3
-18.422,145.302,346
-18.422,145.176,335.8
-18.435,145.296,351.7
-18.438,145.276,365.3
-18.44,145.256,381.7
-18.42,145.315,348.4
-18.424,145.169,334.6
-18.406,145.21,359.1
-18.408,145.189,349.5
-18.381,145.312,337.2
-18.391,145.23,393.6
-18.393,145.209,384.8
-18.369,145.31,332.7
-18.378,145.228,355.7
-18.38,145.207,340.1
-18.356,145.309,370.4
-18.358,145.288,374.7
-18.343,145.307,415.7
-18.345,145.287,423
-18.344,145.302,421.8
-18.347,145.282,383.9
-18.331,145.301,323.4
-18.329,144.851,336.9
-18.151,144.094,339.1
-18.157,144.044,328.1
-17.962,144.76,339
-17.639,144.855,331.5
-17.643,144.851,334
-18.032,140.933,323.2
-16.608,145.155,331.4
-16.361,144.09,341.7
-16.368,144.083,333.9
-16.016,145.104,329.7
-16.002,145.121,322.5
-16.004,145.102,335.2
-16.001,145.117,328.1
-16.004,145.098,326.3
-15.974,143.436,316.4
-15.409,142.956,322.2
-41.673,148.01,352
-41.615,147.958,320.1
-41.6,147.957,350.2
-41.557,147.954,373.8
-41.559,147.923,347.1
-41.556,147.949,355.5
-41.557,147.918,327.1
-39.896,148.088,338.3
-39.907,148.085,331.4
-39.893,148.083,321.7
-39.895,148.053,328.3
-39.852,148.048,322
-37.684,148.089,317.9
-37.563,149.376,350.2
-37.562,149.369,369.7
-37.547,149.39,356.6
-37.656,147.585,334.4
-37.504,149.452,341
-37.506,149.43,415
-37.641,147.584,331.6
-37.616,147.76,331.3
-37.627,147.583,332.8
-37.626,147.756,327.8
-37.638,147.579,328.4
-37.624,147.579,334.4
-37.596,147.577,322.9
-37.524,148.004,306.9
-37.417,148.422,326.2
-37.419,148.396,327.5
-37.456,147.879,325.6
-37.406,147.523,307.9
-37.345,147.58,312.7
-37.34,147.573,312
-37.097,147.008,331.1
-37.099,146.977,354.3
-37.096,147.004,340.7
-37.098,146.971,347.6
-37.063,147.289,310.2
-37.065,147.257,309.6
-37.077,147.07,314.2
-36.987,147.344,327.6
-37.009,146.993,308.1
-36.982,147.363,316
-36.984,147.336,324.2
-37.007,146.985,311.4
-36.961,146.784,312.4
-36.948,146.746,313
-36.961,146.779,311.6
-36.908,146.674,317.8
-36.597,147.831,313.7
-36.412,147.903,317.9
-36.423,147.739,314.9
-36.431,147.733,315.9
-36.405,147.896,319.4
-36.391,147.893,317.5
-36.24,147.695,333.9
-36.128,147.624,333.1
-36.13,147.597,323.8
-35.985,148.332,363.5
-35.974,148.302,323.5
-35.94,148.218,345.8
-35.942,148.193,319.7
-35.945,148.214,333.7
-35.921,148.343,334.7
-35.931,148.212,329.2
-35.91,148.315,323.4
-35.92,148.185,323.3
-35.897,148.314,333.6
-35.941,147.53,342.1
-35.943,147.501,402
-35.945,147.472,333.3
-35.872,148.286,346.8
-35.917,147.67,334.3
-35.927,147.53,389.3
-35.929,147.503,408.8
-35.859,148.285,328.7
-35.903,147.669,332.5
-35.911,147.558,344.7
-35.913,147.531,376.4
-35.845,148.284,353.5
-35.89,147.667,338.5
-35.895,147.587,347.1
-35.897,147.558,351.3
-35.873,148.304,342.8
-35.875,148.279,326.7
-35.935,147.523,401.6
-35.938,147.494,397.1
-35.862,148.278,340.7
-35.909,147.689,331.1
-35.911,147.662,334.7
-35.919,147.55,333.6
-35.921,147.524,354.7
-35.924,147.496,328.9
-35.683,150.157,319.1
-35.849,148.277,327
-35.897,147.661,329.1
-35.905,147.551,361.1
-35.907,147.524,351.8
-35.836,148.275,344.2
-35.885,147.634,363
-35.887,147.608,329.6
-35.889,147.579,411.1
-35.891,147.549,369.8
-35.822,148.273,342.2
-35.871,147.632,331.9
-35.873,147.606,324.7
-35.875,147.577,318.4
-35.811,148.246,335.9
-35.813,148.22,327.9
-35.802,148.193,316.4
-35.637,149.885,331.8
-35.625,149.884,326.6
-35.749,148.236,321.9
-35.736,148.235,364
-35.738,148.21,333.4
-35.725,148.209,321.9
-35.711,148.207,353.8
-35.713,148.181,326
-35.7,148.179,347
-35.685,148.203,331.9
-35.687,148.178,342.9
-35.672,148.201,342.7
-35.674,148.176,348.4
-35.702,148.199,350.1
-35.689,148.196,342.1
-35.691,148.171,340.7
-35.675,148.194,352.6
-35.662,148.193,351.4
-35.664,148.168,330.2
-35.647,148.216,345.9
-35.649,148.192,323.9
-35.634,148.215,404.7
-35.636,148.191,341.9
-35.622,148.188,338.9
-35.424,150.355,349.1
-35.426,150.337,334.9
-35.529,148.066,351.3
-35.515,148.064,335
-35.517,148.037,346.1
-35.502,148.062,326.1
-35.504,148.036,366.4
-35.506,148.01,336.8
-35.531,148.085,329.9
-35.533,148.059,334.4
-35.52,148.057,332
-35.509,148.029,369.2
-35.309,150.029,330.5
-35.289,149.988,350.4
-35.291,149.968,318.5
-35.278,149.986,338.5
-35.279,149.967,352.6
-35.268,149.965,325.1
-35.204,150.529,322.9
-35.256,149.964,333.3
-35.271,149.98,326.5
-35.273,149.961,325.6
-35.206,150.524,321.4
-35.2,150.47,328.9
-35.248,149.977,326.5
-35.25,149.958,360.5
-35.188,150.468,336
-35.19,150.45,331.8
-35.238,149.956,325.7
-35.213,149.972,328.9
-35.144,150.569,333.2
-35.154,150.463,332.9
-35.133,150.567,368.8
-35.134,150.549,344
-35.141,150.479,333.8
-35.125,150.53,339.1
-35.13,150.477,337.2
-35.132,150.46,321.9
-35.124,150.541,331.7
-35.126,150.523,323.8
-35.131,150.47,337.7
-35.332,147.808,329
-35.278,147.878,333.6
-35.015,150.503,331.5
-35.016,150.486,327.4
-34.998,150.553,325.1
-35.005,150.484,318.1
-34.987,150.552,322.9
-34.996,150.101,325.7
-34.984,150.099,349.4
-34.971,150.117,323.7
-34.973,150.098,337.5
-34.986,150.112,325.8
-34.988,150.092,328.1
-34.974,150.111,341.8
-34.976,150.091,337
-34.933,150.413,328.7
-34.948,150.012,341.5
-34.95,149.993,349.1
-34.952,149.974,325.4
-34.937,150.011,329
-34.939,149.992,361.2
-34.94,149.973,374.4
-34.929,149.971,325.7
-34.893,150.098,362.4
-34.896,150.113,334.7
-34.898,150.093,342.7
-34.884,150.111,327.3
-34.886,150.093,327.4
-34.872,150.11,329.2
-34.834,150.27,321.7
-34.358,150.37,365
-34.36,150.353,363.8
-34.349,150.351,347.3
-34.35,150.334,324.2
-34.337,150.349,383.3
-34.339,150.332,339.4
-34.326,150.347,341.7
-34.315,150.345,339.2
-34.326,150.36,330.5
-34.328,150.343,328.4
-34.315,150.358,332.9
-34.317,150.34,326.7
-34.304,150.356,330.7
-34.306,150.337,323.2
-34.293,150.352,331.7
-34.294,150.336,341.4
-34.301,150.269,321.6
-34.262,150.316,330.9
-34.295,149.976,365.4
-34.297,149.958,325.9
-34.256,150.26,325.4
-34.272,149.974,335
-34.273,149.956,347.4
-34.275,149.967,341.6
-33.938,150.492,354.6
-33.94,150.475,398.8
-33.939,150.487,381.5
-33.929,150.468,320.4
-33.931,150.452,324.9
-33.92,150.45,349.7
-33.907,150.466,333.8
-33.909,150.449,406.9
-33.825,150.028,336.9
-33.191,150.143,382.4
-33.175,150.07,375.6
-33.177,150.054,332.2
-33.174,150.081,361.3
-33.176,150.064,353.7
-32.986,150.793,327.9
-32.988,150.778,322.8
-33.012,150.226,336.5
-33.014,150.21,333.5
-33.033,150.02,347
-33.035,150.004,345.4
-33.022,150.019,351
-32.965,150.126,332.5
-32.886,150.567,328.1
-32.782,151.139,327.1
-32.807,150.77,323.4
-32.724,150.928,334.3
-32.712,150.942,340
-32.714,150.927,358.4
-32.715,150.912,331.4
-32.719,150.936,339.4
-32.72,150.921,336.5
-32.708,150.935,342.6
-32.709,150.92,340.9
-32.711,150.905,333.8
-32.701,150.903,330.2
-32.69,150.902,343.3
-32.692,150.887,328.7
-32.681,150.885,331.8
-32.682,150.87,343.8
-32.684,150.855,339.5
-32.664,150.837,347.1
-32.666,150.821,343.6
-32.739,150.118,352.4
-32.654,150.835,349.3
-32.655,150.819,340.3
-32.708,150.314,329.7
-32.728,150.117,350.1
-32.729,150.1,345.3
-32.635,150.801,343.7
-32.637,150.786,341.5
-32.695,150.216,333.7
-32.697,150.199,328.5
-14.717,143.754,328.5
-13.217,143.137,320.5
-13.212,143.13,322
-12.801,142.391,331.4
-12.805,142.363,319.5
-12.197,142.662,314.3
-12.2,142.636,311.5
-12.194,142.655,319
-12.079,142.64,314.3
-12.077,142.635,312.4
-10.09,148.019,317.7
-38.084,141.919,322.7
-38.091,141.89,343.5
-38.098,141.861,333.4
-38.08,141.909,362.5
-38.087,141.88,348.9
-38.093,141.851,328.1
-38.066,141.904,375.6
-38.073,141.875,382.9
-38.08,141.846,331.5
-35.769,141.361,330.4
-35.768,141.352,342.1
-35.754,141.347,363.9
-35.761,141.317,328.5
-35.838,136.765,334.3
-35.844,136.733,336
-35.827,136.762,390.5
-35.831,136.746,375.8
-35.834,136.73,352
-35.822,136.771,350.8
-35.825,136.755,378.2
-35.828,136.739,354
-35.801,136.764,334.8
-35.796,136.729,344.5
-35.773,136.791,346.7
-35.776,136.775,390.3
-35.759,136.805,388.3
-35.763,136.788,406.3
-35.766,136.772,372.8
-35.775,136.723,363.3
-35.778,136.707,391.1
-35.749,136.802,338.3
-35.752,136.785,363.9
-35.755,136.769,340.8
-35.761,136.737,328.9
-35.764,136.72,369.2
-35.767,136.704,326.9
-35.741,136.782,348.6
-35.747,136.75,352.1
-35.75,136.734,420.7
-35.753,136.717,493.2
-35.757,136.701,477.4
-35.724,136.812,328.7
-35.733,136.763,336.7
-35.737,136.747,363.1
-35.74,136.73,445
-35.743,136.714,439
-35.746,136.698,356.8
-35.719,136.777,335.9
-35.724,136.806,327
-35.733,136.757,334.6
-35.736,136.741,361.7
-35.739,136.724,411.5
-35.742,136.708,378.9
-33.959,142.206,329
-32.013,135.802,343.4
-32.016,135.786,347.5
-32.014,135.797,346
-33.2,123.7,331.2
-33.202,123.678,374.6
-33.199,123.693,352.4
-33.201,123.671,363.5
-33.223,122.252,355.6
-33.225,122.225,376.5
-33.209,122.251,353.3
-33.211,122.223,376.7
-33.213,122.195,345.8
-33.21,122.357,331.4
-33.219,122.247,374.8
-33.221,122.22,376.8
-33.205,122.246,358.2
-33.207,122.218,379.3
-33.209,122.19,350.3
-33.191,122.245,341.5
-33.193,122.217,353.4
-33.195,122.189,327.4
-33.179,122.215,344.7
-33.181,122.188,326.5
-32.956,123.674,350.3
-32.958,123.652,390.3
-32.944,123.672,350.1
-32.946,123.65,346.7
-32.931,123.671,366.9
-32.933,123.649,346.8
-32.918,123.669,336.7
-32.92,123.647,337
-32.944,123.667,347
-32.929,123.688,340.9
-32.931,123.666,362.6
-32.933,123.644,346.9
-32.919,123.664,339.1
-32.904,123.685,330.9
-32.906,123.663,353.3
-32.827,124.124,375.3
-32.829,124.103,386.3
-32.814,124.122,390.6
-32.816,124.102,398.7
-32.802,124.121,344.1
-32.804,124.1,344.4
-31.669,132.967,336.6
-31.671,132.955,343
-32.811,124.115,388.5
-32.813,124.094,351.9
-32.798,124.113,343.6
-32.693,121.076,344.1
-32.699,120.977,343.1
-32.501,123.433,327.7
-32.59,122.311,337.1
-32.592,122.284,368.6
-32.678,121.074,357.8
-32.68,121.042,373.6
-32.682,121.009,347.2
-32.573,122.362,327.6
-32.575,122.336,356.5
-32.577,122.309,365.3
-32.579,122.282,358.3
-32.665,121.041,355.1
-32.667,121.008,349.6
-32.669,120.975,338.6
-32.501,123.426,332.6
-32.6,122.278,329
-32.701,120.97,343.6
-32.582,122.33,341.7
-32.584,122.303,362.2
-32.586,122.276,360.4
-32.679,121.067,362.7
-32.681,121.035,369.9
-32.566,122.355,336.3
-32.568,122.328,357.7
-32.57,122.301,358.6
-32.573,122.275,348
-32.666,121.034,361
-32.668,121.001,342.1
-32.671,120.968,335.7
-32.557,122.3,339.3
-32.559,122.273,330.1
-32.651,121.033,343.6
-32.543,122.299,341.9
-32.56,122.081,334.6
-32.562,122.054,380.2
-32.564,122.026,365.4
-32.566,121.998,374.2
-32.568,121.969,356.4
-32.454,123.215,375.8
-32.456,123.192,417
-32.548,122.052,400.9
-32.55,122.024,411.5
-32.552,121.996,400.1
-32.554,121.968,359.6
-32.536,122.023,351.3
-32.538,121.995,364.2
-32.54,121.966,348.9
-32.411,123.416,337
-32.544,122.047,382.9
-32.546,122.019,390
-32.548,121.991,379.7
-32.534,121.989,353
-32.369,123.606,335.2
-32.371,123.584,396.5
-32.508,121.958,355.6
-32.356,123.604,358.3
-32.358,123.583,392.9
-32.494,121.957,358.3
-32.344,123.603,335
-32.346,123.581,375.9
-32.348,123.559,389.5
-32.35,123.537,349.9
-32.48,121.955,345.5
-32.333,123.58,344.7
-32.335,123.558,385.2
-32.337,123.536,366.7
-32.339,123.514,345.7
-32.343,123.47,373.1
-32.322,123.556,345.7
-32.324,123.534,390.3
-32.326,123.512,383
-32.328,123.49,349.7
-32.312,123.533,347
-32.313,123.511,409.1
-32.315,123.489,434.4
-32.317,123.467,350.8
-32.321,123.423,336.2
-32.301,123.51,354.3
-32.303,123.488,374
-32.305,123.465,342.5
-32.306,123.443,382.1
-32.308,123.421,336.8
-32.322,123.549,354.6
-32.324,123.527,381.4
-32.326,123.505,365.7
-32.328,123.483,347.6
-32.311,123.526,360.4
-32.313,123.504,426.1
-32.315,123.482,416.5
-32.321,123.416,341.9
-32.3,123.502,362.4
-32.302,123.48,367.6
-32.304,123.458,363.8
-32.306,123.436,383.8
-32.29,123.479,381.3
-32.292,123.457,395.6
-32.294,123.435,424
-32.295,123.413,368.2
-31.112,132.742,335.4
-32.277,123.478,335.1
-32.279,123.456,372.6
-32.281,123.433,421.3
-32.283,123.411,385.5
-32.266,123.454,336.6
-32.268,123.432,357.4
-32.432,121.382,359.3
-32.434,121.351,354.4
-32.417,121.381,376.1
-32.419,121.35,401.6
-32.405,121.348,386.4
-32.407,121.317,368.2
-32.39,121.347,336.3
-32.392,121.316,332.3
-32.417,121.376,376.4
